"AS07_RosenbaumDoktrin" "AS10_acht" "AS10_daemmerung" "AS10_drei" "AS10_eins" "AS10_elf" "AS10_fünf" "AS10_neun" "AS10_outtake" "AS10_sechs" "AS10_sieben" "AS10_Tschick" "AS10_vier" "AS10_zehn" "AS10_zwei" "AS1011_zwölf" "AS10R_rueck1" "AS10R_rueck10" "AS10R_rueck2" "AS10R_rueck3" "AS10R_rueck4" "AS10R_rueck5" "AS10R_rueck6" "AS10R_rueck7" "AS10R_rueck8" "AS10R_rueck9" "AS11_achtzehn" "AS11_dreizehn" "AS11_einundzwanzig" "AS11_fuenfzehn" "AS11_neunzehn" "AS11_Sand" "AS11_sechzehn" "AS11_siebzehn" "AS11_vierzehn" "AS11_zwanzig" "AS11_zweiundzwanzig" "AS1112_dreiundzwanzig" "AS12_achtundzwanzig" "AS12_dreissig" "AS12_dreiunddreissig" "AS12_einunddreissig" "AS12_fuenfundzwanzig" "AS12_neunundzwanzig" "AS12_sechsundzwanzig" "AS12_siebenundzwanzig" "AS12_vierunddreissig" "AS12_vierundzwanzig" "AS12_zweiunddreissig" "AS1213_fuenfunddreissig" "AS13_achtunddreissig" "AS13_einunddreissig" "AS13_neununddreissig" "AS13_schluss" "AS13_sechsunddreissig" "AS13_siebenunddreissig" "AS13_vierzig" "AS13_zweiunddreissig"
"ner" 0.0956022944550669 0 0 0.0466200466200466 0 0 0 0 0 0.121951219512195 0 0.00156675962773791 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0313774709758393 0.00877151013508126 0.0790513833992095 0 0 0 0 0.0724112961622013 0 0 0 0 0 0 0 0 0 0 0 0 0.0906618313689937 0 0.080450522928399 0 0.125391849529781 0 0.156494522691706 0
"offensichtlich" 0 0.106666666666667 0 0 0 0.0864304235090752 0 0.0807102502017756 0 0 0 0.0109673173941654 0 0 0.0293944738389183 0.136147038801906 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00797410012280114 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.080450522928399 0 0 0 0 0
"rand" 0 0 0 0 0 0 0 0 0 0 0 0.0125340770219033 0.021043771043771 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0313774709758393 0.0111637401719216 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0626959247648903 0 0 0
"rasch" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0856898029134533 0 0 0 0.0862068965517241 0.0554323725055432 0 0 0 0 0.0544959128065395 0.0272034820457018 0 0.0313774709758393 0.0143533802210421 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.080450522928399 0 0 0 0 0
"richter" 0 0 0 0 0 0 0 0.0807102502017756 0 0 0 0.0329019521824962 0 0 0 0 0 0 0 0.14792899408284 0 0 0 0 0 0 0 0 0 0 0 0.000797410012280114 0 0 0 0.029585798816568 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ruft" 0 0.0533333333333333 0 0 0 0 0.149700598802395 0 0 0 0 0.00940055776642747 0.021043771043771 0 0 0 0 0 0 0 0 0.172413793103448 0 0 0 0 0.0931966449207828 0 0.0272034820457018 0 0.0313774709758393 0.00159482002456023 0.0790513833992095 0.127226463104326 0 0.029585798816568 0 0.0724112961622013 0 0 0 0 0 0 0.0753579502637528 0.0609013398294763 0 0 0 0 0.0906618313689937 0 0.080450522928399 0 0 0 0 0
"schreibe" 0 0 0 0 0.210970464135021 0 0 0.0807102502017756 0 0 0.0419463087248322 0 0.021043771043771 0 0 0 0 0.0856898029134533 0.0836120401337793 0 0.16 0.258620689655172 0.110864745011086 0.235017626321974 0.0684462696783025 0 0.0931966449207828 0.0544959128065395 0 0 0 0 0 0 0 0.029585798816568 0.0700280112044818 0 0.0520562207183758 0 0 0 0 0 0 0 0 0 0.122549019607843 0 0.0906618313689937 0 0 0 0 0.0489715964740451 0 0
"sicherheit" 0 0 0 0 0 0 0 0 0 0 0 0.00940055776642747 0 0 0 0 0 0 0 0 0 0 0 0 0.0684462696783025 0 0 0 0.0272034820457018 0 0.0627549419516787 0.00877151013508126 0 0 0 0 0 0 0.104112441436752 0 0 0.0664010624169987 0 0 0 0 0 0 0 0 0 0.0855431993156544 0 0 0 0 0 0
"sinn" 0 0 0 0 0 0 0 0 0 0 0 0.0109673173941654 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0119611501842017 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0609013398294763 0 0 0.122549019607843 0 0 0 0 0 0 0.0489715964740451 0 0
"sitze" 0 0.0533333333333333 0 0.0466200466200466 0.105485232067511 0 0.149700598802395 0 0 0 0 0.00470027888321374 0 0 0.0293944738389183 0 0 0.0856898029134533 0 0 0 0.0862068965517241 0 0.235017626321974 0 0.0962463907603465 0 0 0.0272034820457018 0 0 0.000797410012280114 0.0790513833992095 0 0.0959692898272553 0.0591715976331361 0 0 0 0 0 0 0 0 0 0 0 0 0.122549019607843 0 0 0.0855431993156544 0 0 0.0626959247648903 0.0979431929480901 0.156494522691706 0
"stattdessen" 0 0 0 0 0 0.0864304235090752 0 0 0 0 0 0.0156675962773791 0 0 0 0.068073519400953 0 0.0856898029134533 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00637928009824091 0 0 0 0 0 0 0.0520562207183758 0 0 0.0664010624169987 0 0 0.0753579502637528 0 0 0 0 0 0 0 0.080450522928399 0 0 0 0 0
"tzensee" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.186393289841566 0 0.0544069640914037 0 0.0627549419516787 0 0.316205533596838 0 0 0.0591715976331361 0 0 0.104112441436752 0 0 0.199203187250996 0 0 0.150715900527506 0 0.0838222967309304 0.114678899082569 0 0 0.0906618313689937 0.0855431993156544 0 0 0 0 0 0
"tzte" 0 0 0 0 0 0 0 0 0 0 0 0.00470027888321374 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0151507902333222 0 0 0 0 0 0 0.0520562207183758 0 0 0 0 0 0 0 0.0838222967309304 0 0 0 0 0 0 0 0 0 0 0.20703933747412
"umstã" 0 0 0 0 0 0 0 0 0 0 0 0.00156675962773791 0 0.07627765064836 0 0.068073519400953 0 0 0 0 0 0 0.110864745011086 0 0 0 0 0 0 0 0 0.0135559702087619 0 0 0 0 0 0 0 0 0.130718954248366 0 0.0576368876080692 0 0.0753579502637528 0 0 0 0 0 0 0 0 0 0 0 0 0
"vorstellen" 0 0 0 0 0 0 0 0 0 0 0 0.0203678751605929 0 0.15255530129672 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0055818700859608 0.0790513833992095 0 0 0.029585798816568 0 0 0.0520562207183758 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"wenige" 0.0478011472275335 0.0533333333333333 0 0 0 0 0 0 0 0 0 0.00313351925547582 0 0 0.0293944738389183 0 0 0 0 0 0 0 0 0.117508813160987 0 0 0 0 0.0272034820457018 0.127388535031847 0 0.0111637401719216 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0626959247648903 0.0489715964740451 0 0
"wuãÿte" 0 0.0533333333333333 0 0 0 0 0 0 0.0887311446317657 0.121951219512195 0 0 0.0420875420875421 0.15255530129672 0 0.136147038801906 0 0.0856898029134533 0.167224080267559 0.14792899408284 0 0 0 0 0 0 0 0.0544959128065395 0.0544069640914037 0 0.0313774709758393 0 0 0.254452926208651 0 0 0 0 0.0520562207183758 0 0 0 0 0 0 0 0.0838222967309304 0 0 0 0.181323662737987 0 0 0 0.0626959247648903 0 0 0
"zahl" 0.0956022944550669 0 0 0 0 0 0 0 0 0 0 0.00783379813868956 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0272034820457018 0 0.0313774709758393 0.00877151013508126 0 0 0 0.0591715976331361 0 0 0 0 0 0 0.0576368876080692 0.0720980533525595 0 0 0 0 0.122549019607843 0 0 0 0 0 0 0 0 0
"amerikanischen" 0.0478011472275335 0.0533333333333333 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0167456102578824 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.156494522691706 0
"anschlieãÿend" 0 0.0533333333333333 0 0 0.105485232067511 0.0864304235090752 0 0.0807102502017756 0 0 0 0.00156675962773791 0 0 0 0 0.0344115622849277 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0127585601964818 0 0 0.0959692898272553 0 0 0 0 0 0 0 0 0 0.0753579502637528 0 0 0 0 0 0 0 0 0 0 0 0 0
"brief" 0 0.16 0 0 0 0 0 0 0 0 0 0.0125340770219033 0 0.07627765064836 0 0 0.0344115622849277 0 0 0 0 0 0 0 0 0 0 0 0.0816104461371056 0 0 0.00159482002456023 0.0790513833992095 0 0 0.029585798816568 0 0 0 0 0 0 0.0576368876080692 0 0.150715900527506 0 0 0 0 0 0 0 0.080450522928399 0 0 0 0 0
"dollar" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0191378402947227 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"durchs" 0 0 0 0 0.105485232067511 0 0 0 0 0.0609756097560976 0 0.0125340770219033 0 0 0 0 0.0344115622849277 0 0 0 0 0 0 0 0 0 0 0 0.0272034820457018 0 0.0313774709758393 0.0055818700859608 0 0 0 0 0 0 0 0 0 0 0.0576368876080692 0 0 0 0 0 0 0 0.0906618313689937 0.171086398631309 0 0 0 0 0 0
"ehrlich" 0 0 0 0 0 0 0 0 0 0 0 0.0219346347883308 0 0 0.0293944738389183 0 0.0344115622849277 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00637928009824091 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"eingeschlagen" 0 0 0 0 0.105485232067511 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0183404302824426 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ffnung" 0 0 0 0 0 0 0 0 0 0 0 0.00783379813868956 0 0 0 0 0.0344115622849277 0 0 0 0 0 0 0 0 0 0.0465983224603914 0 0.0272034820457018 0 0 0.0111637401719216 0 0 0 0.029585798816568 0 0 0 0 0.130718954248366 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"fragt" 0.0478011472275335 0.0533333333333333 0 0 0 0 0 0 0 0 0.0838926174496644 0.00156675962773791 0.0631313131313131 0 0 0 0.103234686854783 0.0856898029134533 0 0 0 0 0 0 0 0 0 0 0.0544069640914037 0 0 0.00398705006140057 0 0 0 0.029585798816568 0.0700280112044818 0 0 0 0.130718954248366 0.0664010624169987 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.156494522691706 0
"gesichtsausdruck" 0 0 0 0 0 0 0 0 0 0 0 0.00470027888321374 0 0 0 0 0 0 0.0836120401337793 0 0 0 0 0 0 0 0 0 0 0.0636942675159236 0 0.0127585601964818 0 0 0 0 0.0700280112044818 0 0 0 0 0.0664010624169987 0 0 0 0 0 0 0 0 0.0906618313689937 0 0 0 0 0 0 0
"gleichen" 0 0.0533333333333333 0 0 0 0.0864304235090752 0 0 0 0 0 0.00940055776642747 0 0 0 0.068073519400953 0 0 0 0 0 0 0 0 0 0 0.0465983224603914 0 0 0 0.0313774709758393 0.00877151013508126 0 0 0 0 0 0 0 0 0.130718954248366 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0489715964740451 0 0
"hotel" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0313774709758393 0.0159482002456023 0 0 0 0 0 0 0 0 0 0 0 0 0.0753579502637528 0.121802679658953 0 0 0 0 0 0 0 0 0 0 0 0
"hrigen" 0 0 0 0 0 0 0 0 0 0 0 0.00313351925547582 0.021043771043771 0 0 0.136147038801906 0 0 0.0836120401337793 0 0 0 0 0 0 0 0 0 0.0272034820457018 0.0636942675159236 0 0.00637928009824091 0 0 0 0.029585798816568 0 0 0.0520562207183758 0 0.130718954248366 0.0664010624169987 0 0 0 0.121802679658953 0.0838222967309304 0 0 0 0 0.0855431993156544 0 0 0 0 0 0
"identitã" 0 0 0 0 0 0 0 0 0 0 0 0 0.021043771043771 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0183404302824426 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"kraft" 0 0.0533333333333333 0 0 0 0 0.149700598802395 0 0 0.0609756097560976 0 0.00626703851095165 0 0 0 0 0 0.0856898029134533 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0103663301596415 0 0 0 0 0 0 0 0 0 0.0664010624169987 0 0.0720980533525595 0 0.0609013398294763 0 0 0 0 0 0 0 0 0 0 0 0
"lese" 0 0 0 0 0 0 0 0.0807102502017756 0 0.0609756097560976 0 0 0 0 0.0587889476778366 0.068073519400953 0.0688231245698555 0 0.0836120401337793 0 0 0 0.0554323725055432 0.235017626321974 0.205338809034908 0.0962463907603465 0.0465983224603914 0 0.0272034820457018 0 0 0 0 0 0 0.0591715976331361 0 0 0 0 0 0 0 0 0 0.0609013398294763 0 0 0 0 0 0.0855431993156544 0 0 0.0626959247648903 0 0.156494522691706 0.20703933747412
"lf" 0 0 0 0.0466200466200466 0 0.0864304235090752 0 0 0 0 0.0419463087248322 0.0125340770219033 0.021043771043771 0 0.0293944738389183 0 0 0 0 0.14792899408284 0.16 0 0 0 0 0 0 0 0.0272034820457018 0 0 0.00398705006140057 0 0 0 0 0.0700280112044818 0 0 0 0 0 0 0 0 0 0 0 0 0 0.181323662737987 0 0 0 0 0 0 0
"logisch" 0 0 0 0 0 0 0 0 0 0 0.0419463087248322 0.0266349136715445 0 0 0 0 0 0 0 0 0 0 0.0554323725055432 0.235017626321974 0 0 0 0 0 0 0 0.00239223003684034 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"marek" 0 0 0 0.0466200466200466 0.105485232067511 0 0 0 0 0 0.0419463087248322 0 0.0420875420875421 0 0 0.136147038801906 0.103234686854783 0.171379605826907 0.0836120401337793 0 0 0 0 0 0 0 0.232991612301957 0 0.0272034820457018 0.191082802547771 0 0.000797410012280114 0 0 0 0.029585798816568 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"menge" 0 0 0 0 0 0 0 0 0 0 0 0.00313351925547582 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0167456102578824 0.0790513833992095 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"merkwã" 0 0.0533333333333333 0 0.0466200466200466 0 0 0 0 0 0.0609756097560976 0 0.0141008366496412 0 0 0.0293944738389183 0 0 0 0 0.14792899408284 0.16 0 0 0 0 0 0 0.0544959128065395 0 0 0 0.00637928009824091 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"nebel" 0 0 0.485436893203884 0.0466200466200466 0 0.0864304235090752 0 0 0 0 0 0.00783379813868956 0 0 0 0.068073519400953 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00956892014736137 0 0 0 0 0 0 0 0 0 0 0 0 0 0.121802679658953 0 0 0 0 0 0 0 0 0 0.0489715964740451 0 0
"normal" 0 0 0 0 0 0.0864304235090752 0 0 0 0 0 0.0125340770219033 0 0.07627765064836 0.0587889476778366 0 0 0 0 0 0.16 0 0.0554323725055432 0 0 0 0.0465983224603914 0 0 0 0 0.00318964004912046 0 0 0 0 0 0.144822592324403 0 0 0 0.0664010624169987 0 0 0 0 0.0838222967309304 0.114678899082569 0 0 0 0 0 0 0 0 0 0
"nummer" 0 0 0 0 0 0 0 0 0 0 0 0.0188011155328549 0 0 0 0 0.0344115622849277 0 0 0.14792899408284 0 0 0 0 0 0 0 0 0 0 0 0.00478446007368068 0 0 0 0 0 0 0 0 0 0.0664010624169987 0 0 0 0 0 0 0 0.133689839572193 0.0906618313689937 0.0855431993156544 0 0 0 0 0 0
"patienten" 0 0 0 0.0466200466200466 0.105485232067511 0 0.149700598802395 0 0 0 0 0.00156675962773791 0 0 0.0293944738389183 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00797410012280114 0 0 0.191938579654511 0.029585798816568 0 0.0724112961622013 0 0.141643059490085 0 0 0 0 0 0 0.0838222967309304 0.114678899082569 0.122549019607843 0 0 0 0 0 0 0.0489715964740451 0 0
"schen" 0 0 0 0 0 0 0 0 0 0 0.0419463087248322 0.0125340770219033 0.021043771043771 0 0 0.068073519400953 0 0 0 0 0 0 0 0 0 0 0.0465983224603914 0 0 0 0 0.00956892014736137 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"schreibtisch" 0 0 0 0 0 0 0 0 0 0 0 0.00626703851095165 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0313774709758393 0.0143533802210421 0 0 0 0 0 0 0 0 0 0 0 0 0.0753579502637528 0 0 0 0 0 0 0 0 0 0 0 0 0
"ssig" 0 0.0533333333333333 0 0 0 0 0 0 0 0 0 0.00940055776642747 0 0 0 0.068073519400953 0 0.0856898029134533 0 0 0 0 0 0 0 0 0 0 0.0272034820457018 0 0 0.00797410012280114 0 0 0 0.029585798816568 0 0 0.0520562207183758 0 0 0 0 0.0720980533525595 0 0 0 0 0 0 0 0 0.080450522928399 0 0 0 0 0
"sste" 0 0 0 0 0 0 0 0 0 0 0 0.0282016732992824 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00478446007368068 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"unserem" 0 0 0 0 0 0 0 0 0 0 0 0.0297684329270203 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00239223003684034 0 0 0 0 0 0.0724112961622013 0 0 0 0 0 0 0 0.0609013398294763 0 0 0 0 0 0 0 0 0 0 0 0
"vergeblich" 0 0 0 0 0 0.0864304235090752 0 0 0 0 0 0.00156675962773791 0 0 0.0293944738389183 0 0.0344115622849277 0 0 0 0 0 0 0 0 0 0 0.0544959128065395 0.0272034820457018 0 0 0.00956892014736137 0.0790513833992095 0 0 0 0 0 0 0 0 0 0.115273775216138 0.0720980533525595 0 0 0 0 0.122549019607843 0 0 0 0.080450522928399 0 0 0 0 0
"versuchen" 0 0 0 0 0.105485232067511 0.0864304235090752 0 0 0 0 0 0.0125340770219033 0.0420875420875421 0 0 0 0.0344115622849277 0 0 0 0 0 0 0 0.136892539356605 0 0 0 0 0 0 0.00637928009824091 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0838222967309304 0 0 0 0 0 0 0 0 0 0 0
"woche" 0 0 0 0.0466200466200466 0 0 0 0.0807102502017756 0 0 0 0.0156675962773791 0 0 0.0293944738389183 0 0.0344115622849277 0 0 0 0 0 0 0 0 0 0.0465983224603914 0 0 0 0.0313774709758393 0.00318964004912046 0 0 0.0959692898272553 0 0 0 0 0.141643059490085 0 0.0664010624169987 0.0576368876080692 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"arbeite" 0 0 0 0.0466200466200466 0 0 0.149700598802395 0 0 0 0.0419463087248322 0 0.0841750841750842 0.07627765064836 0.0587889476778366 0 0 0 0 0 0 0.0862068965517241 0 0.117508813160987 0 0 0.0465983224603914 0.108991825613079 0 0 0.0313774709758393 0.00159482002456023 0 0.127226463104326 0 0.029585798816568 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.181323662737987 0 0 0 0 0.0489715964740451 0 0
"auslã" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.136147038801906 0 0 0 0 0 0 0 0 0.0684462696783025 0 0.0465983224603914 0 0.0272034820457018 0 0 0.0135559702087619 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.156494522691706 0
"ãÿten" 0 0 0 0 0 0 0 0 0.177462289263531 0 0 0.00626703851095165 0.021043771043771 0.07627765064836 0 0 0 0 0 0 0 0 0 0 0.0684462696783025 0 0 0 0 0 0 0.00877151013508126 0 0 0 0 0 0 0.0520562207183758 0 0 0 0.0576368876080692 0 0 0 0 0 0 0 0 0 0 0 0 0.0489715964740451 0 0
"blog" 0 0.106666666666667 0 0 0 0.0864304235090752 0 0.0807102502017756 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0465983224603914 0 0.108813928182807 0 0 0 0 0 0 0.0591715976331361 0 0 0.104112441436752 0 0 0 0.0576368876080692 0 0 0.0609013398294763 0 0 0 0 0 0 0.160901045856798 0 0 0.0979431929480901 0 0.82815734989648
"deutschen" 0 0 0 0.0932400932400932 0 0 0.149700598802395 0 0 0 0 0.00156675962773791 0.021043771043771 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0544069640914037 0 0.0313774709758393 0.0055818700859608 0 0 0 0.029585798816568 0 0.0724112961622013 0.0520562207183758 0 0 0 0 0.0720980533525595 0 0.121802679658953 0 0.114678899082569 0 0.133689839572193 0 0 0 0 0 0 0 0
"dicken" 0 0 0 0 0 0 0 0 0 0 0 0.00626703851095165 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0143533802210421 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.114678899082569 0 0 0 0 0 0 0 0 0 0
"englisch" 0 0 0 0 0 0 0 0 0 0 0 0.00626703851095165 0 0 0 0 0 0 0 0 0 0 0 0.117508813160987 0 0 0 0 0 0 0.0627549419516787 0.00956892014736137 0 0 0 0.029585798816568 0 0 0 0 0 0 0.0576368876080692 0 0 0 0 0 0 0 0 0 0.080450522928399 0 0 0.0489715964740451 0 0
"finde" 0 0 0 0.0466200466200466 0 0 0 0 0 0 0.0419463087248322 0.0125340770219033 0.021043771043771 0 0 0 0.0344115622849277 0.0856898029134533 0 0 0 0 0.110864745011086 0 0 0 0 0 0 0.0636942675159236 0.0313774709758393 0.00318964004912046 0 0 0 0 0 0 0 0 0 0 0 0.0720980533525595 0 0.0609013398294763 0 0 0 0 0 0 0 0 0 0 0 0
"flog" 0 0 0 0 0 0 0 0 0 0 0 0.00940055776642747 0 0 0 0 0.0344115622849277 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0313774709758393 0.0111637401719216 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.114678899082569 0 0 0 0 0 0 0 0 0 0
"g" 0 0 0 0 0 0 0 0 0 0 0 0.0109673173941654 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0931966449207828 0 0 0 0 0.0103663301596415 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.122549019607843 0 0 0 0 0 0 0 0 0
"gelegt" 0 0 0 0 0.105485232067511 0 0 0 0 0 0 0.0109673173941654 0.0420875420875421 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00877151013508126 0 0 0 0 0 0 0 0 0 0 0.0576368876080692 0 0 0 0 0 0 0 0 0 0 0 0 0.0489715964740451 0 0
"gemã" 0 0 0 0 0 0 0 0 0 0 0 0.00156675962773791 0 0 0.0293944738389183 0 0.0344115622849277 0.0856898029134533 0 0 0 0 0 0 0 0.0962463907603465 0.0465983224603914 0 0 0.0636942675159236 0 0.00877151013508126 0 0.127226463104326 0 0.029585798816568 0 0 0 0 0 0 0 0.0720980533525595 0 0 0 0 0.122549019607843 0 0 0 0 0 0.0626959247648903 0 0 0
"glichkeit" 0 0 0 0.0466200466200466 0 0 0 0 0 0 0 0.00626703851095165 0 0.22883295194508 0 0 0 0 0.0836120401337793 0.14792899408284 0 0 0 0 0 0 0 0 0 0 0 0.00637928009824091 0 0 0 0.029585798816568 0 0 0.104112441436752 0 0 0.0664010624169987 0 0 0 0 0 0 0 0.133689839572193 0 0 0 0 0 0 0 0
"h" 0.0478011472275335 0 0 0 0 0 0.149700598802395 0.0807102502017756 0 0 0.0419463087248322 0.0141008366496412 0 0 0.0293944738389183 0 0 0 0 0 0 0 0 0 0 0 0.0465983224603914 0 0 0.0636942675159236 0 0.00318964004912046 0.0790513833992095 0 0 0 0 0 0 0 0 0 0 0.0720980533525595 0 0 0 0 0.122549019607843 0 0 0 0 0 0 0 0 0
"holz" 0 0 0 0 0 0 0 0 0 0 0 0.0109673173941654 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0465983224603914 0 0 0.0636942675159236 0 0.00877151013508126 0 0 0 0 0 0 0 0 0 0 0 0 0.0753579502637528 0.0609013398294763 0 0 0 0 0 0.0855431993156544 0 0 0 0 0 0
"inhalt" 0 0 0 0 0 0 0 0 0.177462289263531 0 0 0.00156675962773791 0 0 0 0 0 0 0 0 0 0 0.0554323725055432 0 0 0 0 0 0.0272034820457018 0 0.094132412927518 0.00956892014736137 0 0 0 0.029585798816568 0 0 0 0 0 0 0.0576368876080692 0 0 0 0 0 0 0 0 0 0 0 0 0.0489715964740451 0 0
"jede" 0 0 0 0 0 0 0 0 0 0 0 0.00470027888321374 0 0.07627765064836 0 0.136147038801906 0.0344115622849277 0.171379605826907 0 0 0 0 0 0 0 0 0 0.0544959128065395 0 0 0 0.00637928009824091 0 0 0.0959692898272553 0.029585798816568 0 0.0724112961622013 0 0 0 0 0 0.0720980533525595 0 0 0 0 0 0 0 0 0 0 0 0.0489715964740451 0 0
"krankenschwester" 0 0 0 0 0 0 0 0 0 0 0 0.0344687118102341 0 0 0 0 0 0.0856898029134533 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"kurzen" 0 0 0 0 0 0 0 0 0 0 0 0.00470027888321374 0 0 0 0 0.0344115622849277 0 0 0 0 0 0 0.117508813160987 0.0684462696783025 0 0 0 0 0 0 0.0119611501842017 0 0 0 0 0 0 0 0 0 0 0 0 0.0753579502637528 0 0 0 0 0 0 0 0.080450522928399 0 0 0 0 0
"lauter" 0.0478011472275335 0 0.485436893203884 0 0 0 0 0 0.0887311446317657 0 0 0.0141008366496412 0 0 0.0293944738389183 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0055818700859608 0 0 0 0.029585798816568 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.160901045856798 0 0 0 0 0
"leuten" 0.0956022944550669 0 0 0 0 0 0 0 0 0 0.0419463087248322 0.0109673173941654 0 0 0 0.068073519400953 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0636942675159236 0.0313774709758393 0.0055818700859608 0 0 0 0 0 0 0.104112441436752 0 0 0 0 0 0 0 0.0838222967309304 0 0 0 0 0 0 0 0 0 0 0
"per" 0 0 0 0 0 0 0 0 0 0.121951219512195 0 0 0.0420875420875421 0 0 0 0 0.0856898029134533 0 0 0 0.0862068965517241 0 0 0 0.0962463907603465 0 0 0.0272034820457018 0 0.156887354879197 0.00159482002456023 0 0 0 0 0 0 0 0 0 0 0 0 0 0.365408038976857 0 0 0 0 0 0 0.080450522928399 0 0 0.0489715964740451 0 0
